10.07.2019;65.66
09.07.2019;63.55
08.07.2019;64.14
05.07.2019;63.48
04.07.2019;62.87
03.07.2019;62.78
02.07.2019;61.97
01.07.2019;64.15
28.06.2019;66.27
27.06.2019;65.33
26.06.2019;64.85
25.06.2019;64.24
24.06.2019;63.16
21.06.2019;63.99
20.06.2019;63.44
19.06.2019;60.85
18.06.2019;61.35
17.06.2019;60.51
14.06.2019;61.08
13.06.2019;61.23
12.06.2019;60.21
11.06.2019;62.11
10.06.2019;63.06
07.06.2019;63
06.06.2019;61.67
05.06.2019;61.04
04.06.2019;63.21
03.06.2019;62.81
31.05.2019;67.68
30.05.2019;70.45
29.05.2019;71.54
28.05.2019;71.09
24.05.2019;68.88
23.05.2019;69.27
22.05.2019;72.84
21.05.2019;73.84
20.05.2019;74.11
17.05.2019;74.84
16.05.2019;75.6
15.05.2019;73.99
14.05.2019;73.43
13.05.2019;73.25
10.05.2019;72.53
09.05.2019;71.12
08.05.2019;71.99
07.05.2019;71.64
03.05.2019;72.85
02.05.2019;71.46
01.05.2019;72.91
30.04.2019;73.09
29.04.2019;72.12
26.04.2019;71.93
25.04.2019;76.09
24.04.2019;74.84
23.04.2019;73.91
18.04.2019;71.31
17.04.2019;71.74
16.04.2019;71.34
15.04.2019;71.5
12.04.2019;72.17
11.04.2019;72
10.04.2019;72.33
09.04.2019;71.72
08.04.2019;71.82
05.04.2019;70.63
04.04.2019;70.5
03.04.2019;69.91
02.04.2019;70.38
01.04.2019;69.78
29.03.2019;68.63
28.03.2019;66.78
27.03.2019;67.5
26.03.2019;67.66
25.03.2019;67.52
22.03.2019;66.44
21.03.2019;68.45
20.03.2019;68.5
19.03.2019;67.28
18.03.2019;66.8
15.03.2019;66.11
14.03.2019;66.18
13.03.2019;65.89
12.03.2019;65.33
11.03.2019;64.76
08.03.2019;63.33
07.03.2019;64.52
06.03.2019;64.21
05.03.2019;63.94
04.03.2019;64.14
01.03.2019;63.41
28.02.2019;64.73
27.02.2019;65.25
26.02.2019;64.31
25.02.2019;63.87
22.02.2019;66.91
21.02.2019;66.91
20.02.2019;66.82
19.02.2019;65.86
18.02.2019;66.41
15.02.2019;65.65
